,Hosp_Name,metrics,values
15461,Saint Mary's Hospital Kankakee - AMITA,rating_culture,4.0
15462,Saint Mary's Hospital Kankakee - AMITA,rating_culture,3.0
15465,Saint Mary's Hospital Kankakee - AMITA,rating_culture,5.0
15466,Saint Mary's Hospital Kankakee - AMITA,rating_culture,5.0
15467,Saint Mary's Hospital Kankakee - AMITA,rating_culture,4.0
15468,Saint Mary's Hospital Kankakee - AMITA,rating_culture,3.0
15471,Saint Mary's Hospital Kankakee - AMITA,rating_culture,5.0
15472,Saint Mary's Hospital Kankakee - AMITA,rating_culture,4.0
15473,Saint Mary's Hospital Kankakee - AMITA,rating_culture,3.0
15476,Northwestern Medicine Valley West,rating_culture,4.0
15477,Northwestern Medicine Valley West,rating_culture,4.0
15478,Northwestern Medicine Valley West,rating_culture,1.0
15479,Northwestern Medicine Valley West,rating_culture,4.0
15480,Northwestern Medicine Valley West,rating_culture,5.0
15481,Northwestern Medicine Valley West,rating_culture,4.0
15482,Northwestern Medicine Valley West,rating_culture,5.0
15483,Northwestern Medicine Valley West,rating_culture,4.0
15484,Northwestern Medicine Valley West,rating_culture,5.0
15485,Northwestern Medicine Valley West,rating_culture,4.0
15486,Northwestern Medicine Valley West,rating_culture,4.0
15487,Northwestern Medicine Valley West,rating_culture,1.0
15488,Northwestern Medicine Valley West,rating_culture,4.0
15489,Northwestern Medicine Valley West,rating_culture,4.0
15490,Northwestern Medicine Valley West,rating_culture,5.0
15491,Northwestern Medicine Valley West,rating_culture,4.0
15492,Northwestern Medicine Valley West,rating_culture,5.0
15493,Northwestern Medicine Valley West,rating_culture,4.0
15494,Northwestern Medicine Valley West,rating_culture,4.0
15495,Northwestern Medicine Valley West,rating_culture,1.0
15496,Northwestern Medicine Valley West,rating_culture,4.0
15497,Northwestern Medicine Valley West,rating_culture,4.0
15498,Northwestern Medicine Valley West,rating_culture,5.0
15499,Northwestern Medicine Valley West,rating_culture,4.0
15500,Northwestern Medicine Valley West,rating_culture,5.0
15501,Northwestern Medicine Valley West,rating_culture,4.0
15502,Northwestern Medicine Valley West,rating_culture,4.0
15503,Northwestern Medicine Valley West,rating_culture,1.0
15504,Northwestern Medicine Valley West,rating_culture,4.0
15505,Northwestern Medicine Valley West,rating_culture,4.0
15506,Northwestern Medicine Valley West,rating_culture,5.0
15507,Northwestern Medicine Valley West,rating_culture,4.0
15508,Northwestern Medicine Valley West,rating_culture,5.0
15509,Northwestern Medicine Valley West,rating_culture,4.0
15510,Northwestern Medicine Valley West,rating_culture,4.0
15511,Northwestern Medicine Valley West,rating_culture,1.0
15512,Northwestern Medicine Valley West,rating_culture,4.0
15513,Northwestern Medicine Valley West,rating_culture,4.0
15514,Northwestern Medicine Valley West,rating_culture,5.0
15515,Northwestern Medicine Valley West,rating_culture,4.0
15516,Salem Township Hospital,rating_culture,4.0
15517,Lawrence County Memorial Hospital,rating_culture,5.0
15518,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15519,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15520,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15521,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15522,OSF Saint Elizabeth Medical Center,rating_culture,2.0
15523,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15524,OSF Saint Elizabeth Medical Center,rating_culture,2.0
15525,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15526,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15527,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15528,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15529,OSF Saint Elizabeth Medical Center,rating_culture,2.0
15530,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15531,OSF Saint Elizabeth Medical Center,rating_culture,2.0
15532,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15533,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15534,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15535,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15536,OSF Saint Elizabeth Medical Center,rating_culture,2.0
15537,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15538,OSF Saint Elizabeth Medical Center,rating_culture,2.0
15539,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15540,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15541,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15542,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15543,OSF Saint Elizabeth Medical Center,rating_culture,2.0
15544,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15545,OSF Saint Elizabeth Medical Center,rating_culture,2.0
15546,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15547,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15548,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15549,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15550,OSF Saint Elizabeth Medical Center,rating_culture,2.0
15551,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15552,OSF Saint Elizabeth Medical Center,rating_culture,2.0
15553,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15554,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15555,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15556,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15557,OSF Saint Elizabeth Medical Center,rating_culture,2.0
15558,OSF Saint Elizabeth Medical Center,rating_culture,5.0
15559,OSF Saint Elizabeth Medical Center,rating_culture,2.0
15560,OSF Saint Anthony's Medical Center,rating_culture,5.0
15561,OSF Saint Anthony's Medical Center,rating_culture,1.0
15562,OSF Saint Anthony's Medical Center,rating_culture,4.0
15563,OSF Saint Anthony's Medical Center,rating_culture,5.0
15564,OSF Saint Anthony's Medical Center,rating_culture,1.0
15565,OSF Saint Anthony's Medical Center,rating_culture,4.0
15566,OSF Saint Anthony's Medical Center,rating_culture,5.0
15567,OSF Saint Anthony's Medical Center,rating_culture,1.0
15568,OSF Saint Anthony's Medical Center,rating_culture,4.0
15569,OSF Saint Anthony's Medical Center,rating_culture,5.0
15570,OSF Saint Anthony's Medical Center,rating_culture,1.0
15571,OSF Saint Anthony's Medical Center,rating_culture,4.0
15572,OSF Saint Anthony's Medical Center,rating_culture,5.0
15573,OSF Saint Anthony's Medical Center,rating_culture,1.0
15574,OSF Saint Anthony's Medical Center,rating_culture,4.0
15575,OSF Saint Anthony's Medical Center,rating_culture,5.0
15576,OSF Saint Anthony's Medical Center,rating_culture,1.0
15577,OSF Saint Anthony's Medical Center,rating_culture,4.0
15578,OSF Saint Anthony's Medical Center,rating_culture,5.0
15579,OSF Saint Anthony's Medical Center,rating_culture,1.0
15580,OSF Saint Anthony's Medical Center,rating_culture,4.0
15581,OSF Saint Anthony's Medical Center,rating_culture,5.0
15582,OSF Saint Anthony's Medical Center,rating_culture,1.0
15583,OSF Saint Anthony's Medical Center,rating_culture,4.0
15584,OSF Saint Anthony's Medical Center,rating_culture,5.0
15585,OSF Saint Anthony's Medical Center,rating_culture,1.0
15586,OSF Saint Anthony's Medical Center,rating_culture,4.0
15587,OSF Saint Anthony's Medical Center,rating_culture,5.0
15588,OSF Saint Anthony's Medical Center,rating_culture,1.0
15589,OSF Saint Anthony's Medical Center,rating_culture,4.0
15590,OSF Saint Anthony's Medical Center,rating_culture,5.0
15591,OSF Saint Anthony's Medical Center,rating_culture,1.0
15592,OSF Saint Anthony's Medical Center,rating_culture,4.0
15593,OSF Saint Anthony's Medical Center,rating_culture,5.0
15594,OSF Saint Anthony's Medical Center,rating_culture,1.0
15595,OSF Saint Anthony's Medical Center,rating_culture,4.0
15596,OSF Saint Anthony's Medical Center,rating_culture,5.0
15597,OSF Saint Anthony's Medical Center,rating_culture,1.0
15598,OSF Saint Anthony's Medical Center,rating_culture,4.0
15599,OSF Saint Anthony's Medical Center,rating_culture,5.0
15600,OSF Saint Anthony's Medical Center,rating_culture,1.0
15601,OSF Saint Anthony's Medical Center,rating_culture,4.0
15602,Westlake Hospital,rating_culture,4.0
15603,Westlake Hospital,rating_culture,5.0
15604,Westlake Hospital,rating_culture,4.0
15606,Westlake Hospital,rating_culture,4.0
15608,Westlake Hospital,rating_culture,5.0
15610,Westlake Hospital,rating_culture,1.0
15611,Westlake Hospital,rating_culture,4.0
15612,Westlake Hospital,rating_culture,1.0
15614,Westlake Hospital,rating_culture,1.0
15615,Westlake Hospital,rating_culture,2.0
15617,Westlake Hospital,rating_culture,3.0
15618,Saint Joseph Hospital Joliet - AMITA,rating_culture,3.0
15619,Saint Joseph Hospital Joliet - AMITA,rating_culture,3.0
15620,Saint Joseph Hospital Joliet - AMITA,rating_culture,4.0
15621,Saint Joseph Hospital Joliet - AMITA,rating_culture,2.0
15622,Saint Joseph Hospital Joliet - AMITA,rating_culture,3.0
15623,Saint Joseph Hospital Joliet - AMITA,rating_culture,5.0
15624,Saint Joseph Hospital Joliet - AMITA,rating_culture,1.0
15625,Saint Joseph Hospital Joliet - AMITA,rating_culture,1.0
15626,Saint Joseph Hospital Joliet - AMITA,rating_culture,2.0
15627,Saint Joseph Hospital Joliet - AMITA,rating_culture,4.0
15628,Saint Joseph Hospital Joliet - AMITA,rating_culture,5.0
15629,Saint Joseph Hospital Joliet - AMITA,rating_culture,3.0
15630,Saint Joseph Hospital Joliet - AMITA,rating_culture,3.0
15631,Saint Joseph Hospital Joliet - AMITA,rating_culture,4.0
15632,Saint Joseph Hospital Joliet - AMITA,rating_culture,2.0
15633,Saint Joseph Hospital Joliet - AMITA,rating_culture,3.0
15634,Saint Joseph Hospital Joliet - AMITA,rating_culture,1.0
15635,Saint Joseph Hospital Joliet - AMITA,rating_culture,1.0
15636,Saint Joseph Hospital Joliet - AMITA,rating_culture,4.0
15637,Saint Joseph Hospital Joliet - AMITA,rating_culture,2.0
15638,Northwestern Medicine Huntley,rating_culture,1.0
15639,Northwestern Medicine Huntley,rating_culture,5.0
15640,Northwestern Medicine Huntley,rating_culture,3.0
15641,Northwestern Medicine Huntley,rating_culture,5.0
15642,Northwestern Medicine Huntley,rating_culture,5.0
15643,Northwestern Medicine Huntley,rating_culture,5.0
15644,Northwestern Medicine Huntley,rating_culture,3.0
15645,Northwestern Medicine Huntley,rating_culture,5.0
15646,Northwestern Medicine Huntley,rating_culture,1.0
15647,Northwestern Medicine Huntley,rating_culture,5.0
15648,Northwestern Medicine Huntley,rating_culture,5.0
15649,Northwestern Medicine Huntley,rating_culture,3.0
15650,Northwestern Medicine Huntley,rating_culture,5.0
15651,Northwestern Medicine Huntley,rating_culture,1.0
15652,Northwestern Medicine Huntley,rating_culture,5.0
15653,Northwestern Medicine Huntley,rating_culture,5.0
15654,Northwestern Medicine Huntley,rating_culture,3.0
15655,Northwestern Medicine Huntley,rating_culture,5.0
15656,Northwestern Medicine Huntley,rating_culture,1.0
15657,Northwestern Medicine Huntley,rating_culture,5.0
15658,Northwestern Medicine Huntley,rating_culture,5.0
15659,Northwestern Medicine Huntley,rating_culture,3.0
15660,Northwestern Medicine Huntley,rating_culture,5.0
15661,Northwestern Medicine Huntley,rating_culture,1.0
15662,Northwestern Medicine Huntley,rating_culture,5.0
15663,Northwestern Medicine Huntley,rating_culture,5.0
15664,Northwestern Medicine Huntley,rating_culture,3.0
15665,Northwestern Medicine Huntley,rating_culture,5.0
15666,Northwestern Medicine Huntley,rating_culture,1.0
15667,Northwestern Medicine Huntley,rating_culture,5.0
15668,Northwestern Medicine Huntley,rating_culture,5.0
15669,Northwestern Medicine Huntley,rating_culture,3.0
15670,Northwestern Medicine Huntley,rating_culture,5.0
15671,Northwestern Medicine Huntley,rating_culture,1.0
15672,Northwestern Medicine Huntley,rating_culture,5.0
15673,Northwestern Medicine Huntley,rating_culture,5.0
15674,Northwestern Medicine Huntley,rating_culture,3.0
15675,Northwestern Medicine Huntley,rating_culture,5.0
15676,Northwestern Medicine Huntley,rating_culture,1.0
15677,Northwestern Medicine Huntley,rating_culture,5.0
15678,NorthShore University HealthSystem Glenview ,rating_culture,1.0
15679,NorthShore University HealthSystem Glenview ,rating_culture,2.0
15680,NorthShore University HealthSystem Glenview ,rating_culture,5.0
15681,NorthShore University HealthSystem Glenview ,rating_culture,4.0
15682,NorthShore University HealthSystem Glenview ,rating_culture,3.0
15683,NorthShore University HealthSystem Glenview ,rating_culture,4.0
15684,NorthShore University HealthSystem Glenview ,rating_culture,2.0
15685,NorthShore University HealthSystem Glenview ,rating_culture,5.0
15686,NorthShore University HealthSystem Glenview ,rating_culture,1.0
15687,NorthShore University HealthSystem Glenview ,rating_culture,5.0
15690,Clay County Hospital,rating_culture,3.0
15691,Hopedale Medical Complex,rating_culture,5.0
15692,Hopedale Medical Complex,rating_culture,2.0
15693,Hopedale Medical Complex,rating_culture,5.0
15694,Hopedale Medical Complex,rating_culture,5.0
15695,Hopedale Medical Complex,rating_culture,4.0
15696,Hopedale Medical Complex,rating_culture,4.0
15697,Hopedale Medical Complex,rating_culture,1.0
15698,Hopedale Medical Complex,rating_culture,1.0
15699,Hopedale Medical Complex,rating_culture,5.0
15700,Hopedale Medical Complex,rating_culture,2.0
15701,Hopedale Medical Complex,rating_culture,1.0
15702,Hopedale Medical Complex,rating_culture,2.0
15703,Hopedale Medical Complex,rating_culture,2.0
15704,Unitypoint Health - Methodist,rating_culture,4.0
15705,Unitypoint Health - Methodist,rating_culture,4.0
15706,Unitypoint Health - Methodist,rating_culture,4.0
15707,Unitypoint Health - Methodist,rating_culture,4.0
15708,Unitypoint Health - Methodist,rating_culture,4.0
15709,Unitypoint Health - Methodist,rating_culture,5.0
15710,Unitypoint Health - Methodist,rating_culture,3.0
15711,Unitypoint Health - Methodist,rating_culture,4.0
15712,Unitypoint Health - Methodist,rating_culture,1.0
15713,Unitypoint Health - Methodist,rating_culture,4.0
15714,Unitypoint Health - Methodist,rating_culture,5.0
15715,Unitypoint Health - Methodist,rating_culture,4.0
15716,Unitypoint Health - Methodist,rating_culture,4.0
15717,Unitypoint Health - Methodist,rating_culture,4.0
15718,Unitypoint Health - Methodist,rating_culture,4.0
15719,Unitypoint Health - Methodist,rating_culture,4.0
15720,Unitypoint Health - Methodist,rating_culture,3.0
15721,Unitypoint Health - Methodist,rating_culture,4.0
15722,Unitypoint Health - Methodist,rating_culture,4.0
15723,Unitypoint Health - Methodist,rating_culture,1.0
15724,Unitypoint Health - Methodist,rating_culture,5.0
15725,Unitypoint Health - Methodist,rating_culture,4.0
15726,Unitypoint Health - Methodist,rating_culture,4.0
15727,Unitypoint Health - Methodist,rating_culture,4.0
15728,Unitypoint Health - Methodist,rating_culture,4.0
15729,Unitypoint Health - Methodist,rating_culture,4.0
15730,Unitypoint Health - Methodist,rating_culture,3.0
15731,Unitypoint Health - Methodist,rating_culture,4.0
15732,Unitypoint Health - Methodist,rating_culture,4.0
15733,Unitypoint Health - Methodist,rating_culture,1.0
15734,MacNeal Hospital,rating_culture,5.0
15735,MacNeal Hospital,rating_culture,4.0
15737,MacNeal Hospital,rating_culture,1.0
15738,MacNeal Hospital,rating_culture,2.0
15739,MacNeal Hospital,rating_culture,5.0
15740,MacNeal Hospital,rating_culture,4.0
15741,MacNeal Hospital,rating_culture,5.0
15742,MacNeal Hospital,rating_culture,1.0
15743,MacNeal Hospital,rating_culture,1.0
15744,MacNeal Hospital,rating_culture,3.0
15745,MacNeal Hospital,rating_culture,3.0
15746,MacNeal Hospital,rating_culture,1.0
15747,MacNeal Hospital,rating_culture,1.0
15748,MacNeal Hospital,rating_culture,3.0
15749,MacNeal Hospital,rating_culture,2.0
15752,MacNeal Hospital,rating_culture,1.0
15753,MacNeal Hospital,rating_culture,1.0
15754,MacNeal Hospital,rating_culture,1.0
15755,MacNeal Hospital,rating_culture,4.0
15756,MacNeal Hospital,rating_culture,5.0
15757,MacNeal Hospital,rating_culture,2.0
15758,MacNeal Hospital,rating_culture,1.0
15759,MacNeal Hospital,rating_culture,3.0
15760,MacNeal Hospital,rating_culture,3.0
15763,MacNeal Hospital,rating_culture,4.0
15764,MacNeal Hospital,rating_culture,4.0
15765,MacNeal Hospital,rating_culture,1.0
15767,MacNeal Hospital,rating_culture,3.0
15768,MacNeal Hospital,rating_culture,5.0
15769,MacNeal Hospital,rating_culture,1.0
15770,MacNeal Hospital,rating_culture,5.0
15771,MacNeal Hospital,rating_culture,5.0
15772,MacNeal Hospital,rating_culture,1.0
15773,MacNeal Hospital,rating_culture,4.0
15775,MacNeal Hospital,rating_culture,4.0
15776,MacNeal Hospital,rating_culture,5.0
15778,MacNeal Hospital,rating_culture,1.0
15779,MacNeal Hospital,rating_culture,1.0
15780,MacNeal Hospital,rating_culture,4.0
15781,MacNeal Hospital,rating_culture,1.0
15782,MacNeal Hospital,rating_culture,3.0
15783,MacNeal Hospital,rating_culture,1.0
15784,MacNeal Hospital,rating_culture,5.0
15785,MacNeal Hospital,rating_culture,2.0
15786,MacNeal Hospital,rating_culture,3.0
15787,MacNeal Hospital,rating_culture,3.0
15788,MacNeal Hospital,rating_culture,4.0
15789,Morrison Community Hospital,rating_culture,3.0
15791,SIH St Joseph Memorial,rating_culture,4.0
15792,SIH St Joseph Memorial,rating_culture,2.0
15793,SIH St Joseph Memorial,rating_culture,5.0
15794,SIH St Joseph Memorial,rating_culture,5.0
15795,SIH St Joseph Memorial,rating_culture,3.0
15796,SIH St Joseph Memorial,rating_culture,5.0
15798,SIH St Joseph Memorial,rating_culture,5.0
15800,SIH St Joseph Memorial,rating_culture,5.0
15801,SIH St Joseph Memorial,rating_culture,3.0
15802,SIH St Joseph Memorial,rating_culture,5.0
15803,SIH St Joseph Memorial,rating_culture,4.0
15804,SIH St Joseph Memorial,rating_culture,5.0
15805,SIH St Joseph Memorial,rating_culture,3.0
15806,SIH St Joseph Memorial,rating_culture,1.0
15807,SIH St Joseph Memorial,rating_culture,2.0
15808,SIH St Joseph Memorial,rating_culture,5.0
15809,SIH St Joseph Memorial,rating_culture,2.0
15811,SIH St Joseph Memorial,rating_culture,4.0
15812,SIH St Joseph Memorial,rating_culture,5.0
15813,SIH St Joseph Memorial,rating_culture,5.0
15814,SIH St Joseph Memorial,rating_culture,3.0
15815,SIH St Joseph Memorial,rating_culture,2.0
15816,SIH St Joseph Memorial,rating_culture,4.0
15817,SIH St Joseph Memorial,rating_culture,5.0
15818,SIH St Joseph Memorial,rating_culture,1.0
15819,SIH St Joseph Memorial,rating_culture,5.0
15820,SIH St Joseph Memorial,rating_culture,5.0
15821,SIH St Joseph Memorial,rating_culture,4.0
15822,SIH St Joseph Memorial,rating_culture,5.0
15823,SIH St Joseph Memorial,rating_culture,4.0
15824,SIH St Joseph Memorial,rating_culture,3.0
15825,SIH St Joseph Memorial,rating_culture,3.0
15826,SIH St Joseph Memorial,rating_culture,5.0
15827,SIH St Joseph Memorial,rating_culture,1.0
15828,SIH St Joseph Memorial,rating_culture,1.0
15829,SIH St Joseph Memorial,rating_culture,4.0
15830,SIH St Joseph Memorial,rating_culture,5.0
15832,Shriners Hospital for Children,rating_culture,1.0
15833,Shriners Hospital for Children,rating_culture,5.0
15834,Shriners Hospital for Children,rating_culture,2.0
15835,Shriners Hospital for Children,rating_culture,4.0
15836,Shriners Hospital for Children,rating_culture,5.0
15837,Shriners Hospital for Children,rating_culture,1.0
15838,Shriners Hospital for Children,rating_culture,2.0
15839,Shriners Hospital for Children,rating_culture,4.0
15840,Shriners Hospital for Children,rating_culture,5.0
15841,Shriners Hospital for Children,rating_culture,1.0
15842,Shriners Hospital for Children,rating_culture,2.0
15843,Shriners Hospital for Children,rating_culture,4.0
15844,Shriners Hospital for Children,rating_culture,5.0
15845,Shriners Hospital for Children,rating_culture,1.0
15846,Shriners Hospital for Children,rating_culture,2.0
15847,Shriners Hospital for Children,rating_culture,4.0
15848,Shriners Hospital for Children,rating_culture,5.0
15849,Shriners Hospital for Children,rating_culture,1.0
15850,Shriners Hospital for Children,rating_culture,2.0
15851,Shriners Hospital for Children,rating_culture,4.0
15852,Shriners Hospital for Children,rating_culture,5.0
15853,Shriners Hospital for Children,rating_culture,1.0
15854,Shriners Hospital for Children,rating_culture,2.0
15855,Shriners Hospital for Children,rating_culture,4.0
15856,Shriners Hospital for Children,rating_culture,5.0
15857,Shriners Hospital for Children,rating_culture,1.0
15858,Shriners Hospital for Children,rating_culture,2.0
15859,Shriners Hospital for Children,rating_culture,4.0
15860,Shriners Hospital for Children,rating_culture,5.0
15861,Shriners Hospital for Children,rating_culture,1.0
15862,Shriners Hospital for Children,rating_culture,2.0
15863,Shriners Hospital for Children,rating_culture,4.0
15864,Shriners Hospital for Children,rating_culture,5.0
15865,Shriners Hospital for Children,rating_culture,1.0
15866,Shriners Hospital for Children,rating_culture,2.0
15867,Shriners Hospital for Children,rating_culture,4.0
15868,Shriners Hospital for Children,rating_culture,5.0
15869,Shriners Hospital for Children,rating_culture,1.0
15870,Shriners Hospital for Children,rating_culture,2.0
15871,Shriners Hospital for Children,rating_culture,4.0
15872,Shriners Hospital for Children,rating_culture,5.0
15873,Shriners Hospital for Children,rating_culture,1.0
15874,Shriners Hospital for Children,rating_culture,2.0
15875,Shriners Hospital for Children,rating_culture,4.0
15876,Shriners Hospital for Children,rating_culture,5.0
15877,Shriners Hospital for Children,rating_culture,1.0
15878,Shriners Hospital for Children,rating_culture,2.0
15879,Shriners Hospital for Children,rating_culture,4.0
15880,Shriners Hospital for Children,rating_culture,5.0
15881,Shriners Hospital for Children,rating_culture,1.0
15882,Shriners Hospital for Children,rating_culture,2.0
15883,Shriners Hospital for Children,rating_culture,4.0
15884,SwedishAmerican Hospital,rating_culture,2.0
15885,SwedishAmerican Hospital,rating_culture,5.0
15886,SwedishAmerican Hospital,rating_culture,5.0
15887,SwedishAmerican Hospital,rating_culture,5.0
15888,SwedishAmerican Hospital,rating_culture,2.0
15889,SwedishAmerican Hospital,rating_culture,4.0
15890,SwedishAmerican Hospital,rating_culture,1.0
15891,SwedishAmerican Hospital,rating_culture,5.0
15892,SwedishAmerican Hospital,rating_culture,3.0
15893,SwedishAmerican Hospital,rating_culture,2.0
15894,SwedishAmerican Hospital,rating_culture,4.0
15896,SwedishAmerican Hospital,rating_culture,4.0
15897,SwedishAmerican Hospital,rating_culture,3.0
15898,SwedishAmerican Hospital,rating_culture,4.0
15899,SwedishAmerican Hospital,rating_culture,4.0
15900,SwedishAmerican Hospital,rating_culture,5.0
15901,SwedishAmerican Hospital,rating_culture,4.0
15902,SwedishAmerican Hospital,rating_culture,2.0
15904,SwedishAmerican Hospital,rating_culture,4.0
15905,SwedishAmerican Hospital,rating_culture,2.0
15906,SwedishAmerican Hospital,rating_culture,3.0
15907,SwedishAmerican Hospital,rating_culture,4.0
15908,SwedishAmerican Hospital,rating_culture,5.0
15909,SwedishAmerican Hospital,rating_culture,4.0
15910,SwedishAmerican Hospital,rating_culture,4.0
15911,SwedishAmerican Hospital,rating_culture,5.0
15912,SwedishAmerican Hospital,rating_culture,2.0
15913,SwedishAmerican Hospital,rating_culture,4.0
15914,SwedishAmerican Hospital,rating_culture,2.0
15915,SwedishAmerican Hospital,rating_culture,4.0
15916,SwedishAmerican Hospital,rating_culture,4.0
15917,SwedishAmerican Hospital,rating_culture,2.0
15918,SwedishAmerican Hospital,rating_culture,4.0
15919,SwedishAmerican Hospital,rating_culture,5.0
15921,SwedishAmerican Hospital,rating_culture,4.0
15922,SwedishAmerican Hospital,rating_culture,4.0
15923,SwedishAmerican Hospital,rating_culture,4.0
15924,SwedishAmerican Hospital,rating_culture,3.0
15925,SwedishAmerican Hospital,rating_culture,5.0
15926,SwedishAmerican Hospital,rating_culture,3.0
15928,SwedishAmerican Hospital,rating_culture,1.0
15929,SwedishAmerican Hospital,rating_culture,5.0
15930,SwedishAmerican Hospital,rating_culture,1.0
15931,SwedishAmerican Hospital,rating_culture,5.0
15932,SwedishAmerican Hospital,rating_culture,5.0
15933,SwedishAmerican Hospital,rating_culture,3.0
15934,SwedishAmerican Hospital,rating_culture,5.0
15935,SwedishAmerican Hospital,rating_culture,5.0
15936,SwedishAmerican Hospital,rating_culture,3.0
15937,SwedishAmerican Hospital,rating_culture,4.0
15938,SwedishAmerican Hospital,rating_culture,4.0
15941,Franciscan Health Olympia Fields,rating_culture,2.0
15943,Franciscan Health Olympia Fields,rating_culture,3.0
15944,Franciscan Health Olympia Fields,rating_culture,5.0
15945,Franciscan Health Olympia Fields,rating_culture,5.0
15946,Franciscan Health Olympia Fields,rating_culture,2.0
15947,Franciscan Health Olympia Fields,rating_culture,2.0
15948,Franciscan Health Olympia Fields,rating_culture,1.0
15949,Franciscan Health Olympia Fields,rating_culture,1.0
15950,Franciscan Health Olympia Fields,rating_culture,5.0
15952,Franciscan Health Olympia Fields,rating_culture,5.0
15953,Franciscan Health Olympia Fields,rating_culture,5.0
15954,Franciscan Health Olympia Fields,rating_culture,4.0
15955,Franciscan Health Olympia Fields,rating_culture,4.0
15956,Franciscan Health Olympia Fields,rating_culture,5.0
15957,Franciscan Health Olympia Fields,rating_culture,4.0
15958,Franciscan Health Olympia Fields,rating_culture,4.0
15959,Franciscan Health Olympia Fields,rating_culture,5.0
15960,Franciscan Health Olympia Fields,rating_culture,3.0
15961,Franciscan Health Olympia Fields,rating_culture,3.0
15962,Franciscan Health Olympia Fields,rating_culture,4.0
15964,Franciscan Health Olympia Fields,rating_culture,5.0
15965,Franciscan Health Olympia Fields,rating_culture,4.0
15966,Franciscan Health Olympia Fields,rating_culture,1.0
15967,Franciscan Health Olympia Fields,rating_culture,3.0
15969,Franciscan Health Olympia Fields,rating_culture,5.0
15970,Franciscan Health Olympia Fields,rating_culture,3.0
15971,Franciscan Health Olympia Fields,rating_culture,4.0
15972,Franciscan Health Olympia Fields,rating_culture,5.0
15973,Franciscan Health Olympia Fields,rating_culture,5.0
15974,Franciscan Health Olympia Fields,rating_culture,4.0
15975,Franciscan Health Olympia Fields,rating_culture,4.0
15977,Franciscan Health Olympia Fields,rating_culture,1.0
15978,Franciscan Health Olympia Fields,rating_culture,4.0
15982,Franciscan Health Olympia Fields,rating_culture,5.0
15983,Franciscan Health Olympia Fields,rating_culture,4.0
15984,Franciscan Health Olympia Fields,rating_culture,5.0
15985,Franciscan Health Olympia Fields,rating_culture,5.0
15986,Franciscan Health Olympia Fields,rating_culture,5.0
15987,Franciscan Health Olympia Fields,rating_culture,4.0
15988,Franciscan Health Olympia Fields,rating_culture,4.0
15989,Franciscan Health Olympia Fields,rating_culture,5.0
15990,Franciscan Health Olympia Fields,rating_culture,5.0
15991,Franciscan Health Olympia Fields,rating_culture,3.0
15992,Franciscan Health Olympia Fields,rating_culture,5.0
15994,Franciscan Health Olympia Fields,rating_culture,2.0
15996,Franciscan Health Olympia Fields,rating_culture,4.0
15997,Franciscan Health Olympia Fields,rating_culture,1.0
15998,Franciscan Health Olympia Fields,rating_culture,3.0
15999,Franciscan Health Olympia Fields,rating_culture,1.0
16000,Franciscan Health Olympia Fields,rating_culture,5.0
16001,Franciscan Health Olympia Fields,rating_culture,5.0
16002,Franciscan Health Olympia Fields,rating_culture,4.0
16004,Franciscan Health Olympia Fields,rating_culture,5.0
16006,Franciscan Health Olympia Fields,rating_culture,1.0
16007,Franciscan Health Olympia Fields,rating_culture,5.0
16008,Franciscan Health Olympia Fields,rating_culture,3.0
16009,Franciscan Health Olympia Fields,rating_culture,3.0
16010,Franciscan Health Olympia Fields,rating_culture,2.0
16011,Franciscan Health Olympia Fields,rating_culture,4.0
16012,Franciscan Health Olympia Fields,rating_culture,1.0
16013,Franciscan Health Olympia Fields,rating_culture,5.0
16014,Franciscan Health Olympia Fields,rating_culture,1.0
16015,Franciscan Health Olympia Fields,rating_culture,5.0
16016,Franciscan Health Olympia Fields,rating_culture,5.0
